file_name,atoms,residues,surface_area,volume,sasa,hbonds,clashes,coulombic_mean,hydrophilic_ratio,molecular_weight,aromaticity,instability_index,gravy,aliphatic_index,absolute_charge_per_residue,hydrophilic_index
ulaG.txt,5553,354,1,51690,18099,277,370,-1.58,0.999944748,40060.2,0.113,33.65,-0.3412,75.45,-0.0237,-0.3412
umuC.txt,6699,422,1,61870,22695,386,401,1.86,0.999955937,47679.17,0.0877,40.15,-0.3,82.3,0.0258,-0.3
ung.txt,3603,229,9117,33310,10951,183,201,0.03,0.16747329,25692.9,0.0961,36.44,-0.2825,86.86,-0.0058,-0.2825
upp.txt,3227,208,8869,29460,10720,167,169,-1.54,0.17266791,22533,0.0433,22.6,0.0731,110.58,-0.0294,0.0731
uppS.txt,3967,253,1,36540,14869,239,207,-0.06,0.999932746,28443.8,0.083,46.16,-0.3957,83.75,-0.007,-0.3957
usg.txt,5087,337,1,47210,15577,303,337,-4.45,0.999935803,36363.68,0.0772,37.25,0.0614,98.43,-0.072,0.0614
ushA.txt,8510,550,2,78590,24100,511,608,-1.82,0.999917012,60823.24,0.0855,21.2,-0.4109,80.87,-0.021,-0.4109
uspA.txt,2253,144,8121,21030,9996.1,106,118,-2.65,0.187583157,16066.2,0.0556,37.04,-0.0556,106.88,-0.0616,-0.0556
uspF.txt,2286,144,7115,21000,8544.7,105,113,-1.83,0.167320093,16016.34,0.0417,39.86,0.0222,115.14,-0.0407,0.0222
uvrB.txt,10753,673,2,101000,31313,635,587,-2.35,0.999936129,76225.14,0.0684,42.32,-0.3577,94.47,-0.0347,-0.3577
uvrC.txt,9651,610,2,89270,32481,491,610,1.77,0.999938426,68187.2,0.0787,41.42,-0.3439,88.25,0.021,-0.3439
uvrY.txt,3386,218,9059,31250,10769,193,180,-0.33,0.158789117,23892.4,0.0367,38.84,-0.056,101.1,-0.0048,-0.056
uxaB.txt,7695,483,1,71490,20182,466,424,-3.14,0.999950451,54807.61,0.1014,23.54,-0.188,97.76,-0.0445,-0.188
uxaC.txt,7470,470,1,70100,18741,471,459,-1.67,0.999946641,53986.57,0.1064,43.53,-0.4291,78.32,-0.0323,-0.4291
uxuA.txt,6253,394,1,58010,16191,392,442,-2.39,0.999938237,44837.5,0.0838,36.43,-0.402,83.68,-0.0363,-0.402
vacJ.txt,3872,251,1,35750,16027,246,203,-1.47,0.999937605,28041.27,0.1235,38.77,-0.2908,76.14,-0.0364,-0.2908
wbbI.txt,5293,330,1,49370,14474,289,319,-0.68,0.999930911,37756.77,0.1182,38.07,-0.197,89.76,-0.0149,-0.197
wbbK.txt,6155,372,1,56590,17717,300,521,1.66,0.999943557,43187.62,0.1371,31.18,-0.1581,93.79,0.0247,-0.1581
wbbL.txt,4356,264,1,40570,12598,226,285,0.78,0.999920622,31060.31,0.1515,36.12,-0.161,93.03,0.0139,-0.161
wcaA.txt,4633,279,1,42460,14116,256,340,2.42,0.999929158,33034.39,0.1326,39.84,-0.5086,81.11,0.0326,-0.5086
wcaC.txt,6361,405,1,59170,16684,363,455,1.74,0.999940062,45259.42,0.0889,30.16,-0.1914,87.16,0.0194,-0.1914
wcaE.txt,3934,248,9921,36460,11572,222,232,1.9,0.142671967,27893.74,0.1169,23.98,-0.1875,86.57,0.029,-0.1875
wcaF.txt,2840,182,8066,25840,9942.7,155,161,1.85,0.188751546,19961.83,0.1099,25.51,0.1995,99.01,0.032,0.1995
wcaI.txt,6377,407,1,59550,18485,339,401,1.07,0.999945902,44913.43,0.0786,41.77,-0.0857,97.57,0.0126,-0.0857
wcaK.txt,6668,426,1,62240,17809,411,440,-0.08,0.999943849,47342.99,0.0704,39.71,-0.0181,99.58,-0.0049,-0.0181
wcaL.txt,6463,406,1,59480,17741,363,398,1.46,0.999943633,45361.08,0.0714,36.59,-0.1076,98.05,0.0158,-0.1076
wrbA.txt,2909,198,7437,26920,8877.2,187,189,-0.55,0.16223584,20845.31,0.0859,35.88,-0.0818,75.91,-0.0162,-0.0818
wzc.txt,11286,720,3,104500,41941,600,517,-0.22,0.999928471,79342.09,0.0611,34.71,-0.1347,100.49,-0.0025,-0.1347
xapA.txt,4205,277,1,39300,11572,235,259,-0.93,0.999913585,29834.3,0.0794,27.42,0.2433,96.82,-0.0138,0.2433
xapR.txt,4775,294,1,43990,16723,234,301,0.18,0.999940202,33626.95,0.0782,46.48,-0.0126,100.14,0.0074,-0.0126
xdhB.txt,4422,292,1,40840,13382,262,268,0.33,0.999925273,31556.44,0.0582,33.6,-0.1154,91.4,-0.0072,-0.1154
xdhC.txt,2371,159,7329,21960,8957.2,126,133,0.08,0.181775555,16921.57,0.0377,42.33,0.0572,87.8,-0.002,0.0572
xdhD.txt,14473,956,2,135800,30528,885,1031,-2.97,0.999934486,103517.48,0.0649,35.27,-0.132,90.14,-0.031,-0.132
xthA.txt,4311,268,1,39840,12061,252,296,-0.68,0.999917088,30968.8,0.1007,53.88,-0.5552,77.5,-0.0215,-0.5552
yaaA.txt,4181,258,1,38480,12099,241,253,0.29,0.999917349,29585.45,0.1085,32.05,-0.4027,87.79,-0.0008,-0.4027
yaaI.txt,2036,134,7174,18800,9417.1,87,99,0.1,0.238194349,14481.42,0.0373,39.74,-0.0858,95.45,0.0055,-0.0858
yaaX.txt,1580,98,7691,14280,10775,50,69,1.29,0.286218097,11354.8,0.0918,47.23,-0.9969,61.73,0.0779,-0.9969
yabI.txt,4098,254,1,37730,16496,224,223,1.77,0.999939379,28243.79,0.1181,40.46,0.7839,128.98,0.0401,0.7839
yacF.txt,4012,247,1,36990,14220,223,177,-0.13,0.999929677,28291.29,0.0729,42.96,-0.1555,106.19,-0.008,-0.1555
yacH.txt,9598,617,4,88490,54518,415,359,0.27,0.99992663,69361.13,0.0665,50.23,-0.8099,64.23,0.007,-0.8099
yadC.txt,6218,412,1,58170,20613,299,406,-0.8,0.999951487,44898.67,0.1165,25.39,-0.2352,73.79,-0.0124,-0.2352
yadD.txt,4828,300,1,44960,20232,236,293,-2.28,0.999950573,34606.4,0.08,53.37,-0.2693,91.67,-0.051,-0.2693
yadE.txt,6553,409,1,60760,20536,345,439,2.33,0.999951305,46314.52,0.1076,42.79,-0.2782,87.78,0.0429,-0.2782
yadG.txt,4946,308,1,45670,15743,268,319,0.33,0.99993648,34646.65,0.0682,42.26,-0.2373,101.92,0.0059,-0.2373
yadH.txt,4114,256,1,37990,12439,233,347,1.4,0.999919608,28515.8,0.1562,37.62,1.009,126.29,0.0235,1.009
yadK.txt,2942,198,1,27290,13655,135,129,-0.6,0.999926767,21111.78,0.0758,37.92,0.1177,90.05,-0.0114,0.1177
yadL.txt,2963,201,1,27030,14320,115,170,0.52,0.999930168,21046.71,0.0796,21.68,0.1517,81.54,0.0123,0.1517
yadM.txt,2849,189,1,25930,13467,126,140,0.11,0.999925744,20306.77,0.0635,33.35,-0.2349,76.93,0.0031,-0.2349
yadN.txt,2805,194,1,25890,13543,124,156,-0.55,0.999926161,20117.38,0.0619,20.08,-0.0814,80.98,-0.0125,-0.0814
yaeB.txt,3729,235,1,34520,13738,165,231,0.51,0.999927209,26362.01,0.1064,45.91,-0.1485,86.72,0.0041,-0.1485
yaeF.txt,4213,274,1,39470,15677,217,236,0.39,0.999936212,29911.99,0.0985,28.08,-0.0135,82.96,0.0109,-0.0135
yaeH.txt,2144,128,8261,19690,10696,107,83,-0.13,0.227655198,15095.98,0.0781,38.04,-0.8109,91.33,-0.0031,-0.8109
yaeI.txt,4192,270,1,38560,12764,245,280,-1.08,0.999921655,29863.05,0.1,48.2,0.0415,92.52,-0.0138,0.0415
yaeJ.txt,2258,140,8672,20280,11492,94,87,3.15,0.245388096,15622.88,0.0286,42.02,-0.5107,90.71,0.0997,-0.5107
yaeL.txt,7045,450,2,64540,24327,384,397,-0.36,0.999917787,49070.69,0.0844,31.15,0.2647,113.07,-0.0021,0.2647
yaeP.txt,1005,66,4339,9083,5753.2,54,25,-1.72,0.245811027,7214.15,0.0758,24.02,0.0258,103.64,-0.0833,0.0258
yaeR.txt,2047,129,6959,18870,8696.5,98,128,-2.39,0.19979302,14736.51,0.124,54.5,-0.1984,86.98,-0.0548,-0.1984
yaeT.txt,12516,810,3,118100,41452,705,845,-2.38,0.999927627,90551.63,0.121,26.65,-0.483,71.8,-0.0305,-0.483
yafK.txt,3935,246,1,35990,16826,178,218,1.44,0.999940568,28020.89,0.1301,32.9,-0.3728,75.24,0.0318,-0.3728
yafM.txt,2795,165,8094,25570,9900,135,213,2.71,0.182424242,20041.59,0.1576,47.83,-0.6491,71.45,0.0441,-0.6491
yafN.txt,1574,97,7061,14390,9444.6,59,48,-0.49,0.25237702,11233.63,0.0825,53.75,-0.6536,77.63,-0.0246,-0.6536
yafO.txt,2180,132,6201,19720,7564.1,128,126,-0.03,0.180206502,15487.65,0.1136,40.21,-0.3811,86.59,-0.0004,-0.3811
yafP.txt,2466,150,7203,22560,8605,122,139,1.96,0.16292853,17554.93,0.1333,49.49,-0.35,78.07,0.0317,-0.35
yafQ.txt,1549,92,4731,14110,5910.3,85,56,2.05,0.199533019,10846.48,0.1087,25.25,-0.575,91.2,0.0527,-0.575
yafT.txt,4144,261,1,38320,21266,154,204,-0.52,0.999952977,29605.35,0.0766,33.47,-0.5705,76.59,-0.0055,-0.5705
yafU.txt,1727,112,7484,15700,9648.2,103,50,-0.19,0.22431127,12136.12,0.0804,48.71,0.4616,109.64,-0.0128,0.4616
yafV.txt,4020,256,9140,37290,10704,248,276,-0.61,0.146113602,28924.55,0.1016,44.74,-0.2133,87.73,-0.0148,-0.2133
yafW.txt,1656,105,5111,15390,6406.6,80,76,-0.65,0.202228951,11939.47,0.0762,40.94,-0.3152,84.57,-0.019,-0.3152
yafX.txt,2353,152,7624,22240,9739.8,110,129,-3.57,0.217232387,17419.35,0.1316,48.57,-0.2961,68.22,-0.0849,-0.2961
yafY.txt,2332,147,8630,21750,11141,90,120,-3.26,0.225383718,16814.8,0.0884,39.38,-0.5122,83.54,-0.0702,-0.5122
yagA.txt,6076,384,1,56420,23104,291,330,2.06,0.999956717,43768.14,0.0938,44.11,-0.6557,64.79,0.026,-0.6557
yagE.txt,4614,302,1,42390,12237,264,306,-1.22,0.999918281,32529.99,0.0695,32.85,0.1093,104.34,-0.0156,0.1093
yagL.txt,3883,232,1,35980,19637,159,170,1.35,0.999949076,27273.47,0.0948,55.55,-0.3013,95.78,0.0531,-0.3013
yagQ.txt,4910,318,1,45400,17422,278,283,-0.82,0.999942601,34953.62,0.0755,45.37,-0.0909,91.79,-0.0083,-0.0909
yagR.txt,4813,318,1,44210,13339,260,357,1.84,0.999925032,33857.45,0.0535,35.29,-0.0097,96.79,0.0166,-0.0097
yagS.txt,10923,732,2,102200,26118,702,701,-1.25,0.999923424,78087.44,0.0587,32.43,-0.2139,83.27,-0.0161,-0.2139
yagU.txt,3246,204,9365,29740,11071,199,204,-0.12,0.154096288,22966.51,0.1373,45.39,0.3368,103.24,-0.0052,0.3368
yagV.txt,3751,236,1,34510,16049,172,228,1.32,0.999937691,26627.97,0.0975,50.6,-0.4131,77.58,0.0333,-0.4131
yagW.txt,8252,547,2,77330,24395,444,678,-1.22,0.999918016,59996.41,0.1207,26.68,-0.1879,70.27,-0.0166,-0.1879
yagY.txt,3470,222,1,31860,14788,153,211,1.02,0.999932378,24516.69,0.0811,34.52,-0.3009,88.42,0.03,-0.3009
yagZ.txt,2818,195,9572,25760,12243,144,141,-1.28,0.218165482,20111.21,0.0769,1.73,0.0815,83.08,-0.023,0.0815
yahB.txt,4929,310,1,45470,16909,266,284,0.13,0.99994086,34865.59,0.0871,40.54,-0.1019,96.65,-0.0029,-0.1019
yahE.txt,4497,287,1,42090,13315,252,287,-0.67,0.999924897,32265.36,0.0871,53.04,-0.2003,93.24,-0.0153,-0.2003
yahG.txt,7021,472,1,65200,17933,427,443,-3.02,0.999944237,50373.4,0.0657,36.8,0.1477,90.78,-0.0393,0.1477
yahI.txt,4806,316,1,44290,14475,284,259,-0.88,0.999930915,33930.45,0.0443,33.02,-0.0747,98.77,-0.0212,-0.0747
yahJ.txt,7101,460,1,65610,22729,389,455,-1.24,0.999956003,50548.17,0.0587,43.45,-0.2448,89.3,-0.0154,-0.2448
yahK.txt,5281,349,1,48880,14644,315,386,-1.87,0.999931713,37977.98,0.0573,33.82,-0.1834,84.67,-0.029,-0.1834
yahM.txt,1288,81,7606,11480,11030,23,10,1.49,0.310426111,8890.37,0.0617,37.11,-0.1086,100,0.0824,-0.1086
yahO.txt,1410,91,5659,12820,7537.8,57,65,-0.89,0.249250444,9895.27,0.044,17.38,-0.2857,91.21,-0.0154,-0.2857
yaiC.txt,5891,371,1,54320,21904,334,311,1.54,0.999954346,41537.02,0.0863,36.19,0.0809,99.35,0.0228,0.0809
yaiE.txt,1402,94,4387,13050,5467.9,74,97,-2.85,0.197681011,10234.28,0.117,32.88,-0.0394,74.57,-0.0778,-0.0394
yaiP.txt,6338,398,1,59170,20307,365,426,2.63,0.999950756,44708,0.1181,37.69,0.2166,97.01,0.0321,0.2166
yaiS.txt,2881,185,7756,26350,9386.6,169,187,-0.76,0.173715722,20486.31,0.0541,33.64,-0.1184,97.62,-0.0147,-0.1184
yaiV.txt,3395,207,9584,31430,11321,175,192,0.58,0.153431676,23955.36,0.0918,48.45,-0.2188,104.06,0.0038,-0.2188
yaiW.txt,5719,364,1,51980,20719,323,332,2,0.999951735,40413.86,0.0824,48.25,-0.3769,79.67,0.0381,-0.3769
yaiY.txt,1635,102,8271,14860,10723,76,46,1.34,0.228667351,11424.36,0.1373,30.3,0.5245,110.88,0.0465,0.5245
yajB.txt,3178,193,7933,29500,9476.4,193,165,-0.22,0.162867756,22960.83,0.1244,58.29,-0.4104,82.9,-0.0247,-0.4104
yajD.txt,1831,115,7498,17060,9682.7,81,58,-0.32,0.225629215,13363.85,0.1043,20.76,-0.8304,64.52,-0.0253,-0.8304
yajI.txt,2766,179,9974,25320,12798,140,113,-0.87,0.220659478,19560.06,0.0391,35.43,-0.1291,101.79,-0.0185,-0.1291
yajL.txt,2961,196,7340,27010,8960,174,184,-1.05,0.180803571,20776.84,0.0561,27,0.3235,110.46,-0.0267,0.3235
yajQ.txt,2597,163,7823,24020,9571.6,136,110,-0.71,0.18268628,18343.64,0.0613,38.03,-0.454,88.47,-0.0084,-0.454
ybaA.txt,1840,117,6325,17040,7818.5,97,105,-2.09,0.191021296,13318.1,0.1197,42.65,-0.3932,61.71,-0.0553,-0.3932
ybaE.txt,9134,566,2,85200,24679,464,736,-0.03,0.999918959,64990.75,0.0954,45.33,-0.2984,91.38,-0.002,-0.2984
ybaJ.txt,2003,124,6256,18630,7740.1,117,127,-2.25,0.191741709,14557.23,0.1129,46.58,-0.5403,82.66,-0.0578,-0.5403
ybaK.txt,2464,159,6880,22330,8352,122,146,1.24,0.176245211,17092.71,0.0503,24.26,-0.083,101.89,0.0175,-0.083
ybaN.txt,2161,125,8255,20220,10087,93,121,2.89,0.181619907,14769.97,0.152,59.34,0.8584,136.48,0.0786,0.8584
ybaP.txt,4212,264,1,39090,13875,224,211,-0.28,0.999927928,29902.14,0.0682,50.72,-0.228,100.61,-0.0133,-0.228
ybaS.txt,4595,310,1,42380,11926,282,293,-2.55,0.99991615,32902.94,0.071,34.72,0.0571,96.97,-0.0357,0.0571
ybaX.txt,3560,231,9774,33320,11291,188,228,-1.09,0.134354796,25513.89,0.0866,26.74,-0.0948,89.13,-0.0218,-0.0948
ybaZ.txt,2035,129,7916,18370,10724,89,81,0.63,0.261842596,14449.37,0.0775,49.46,-0.4,83.1,0.0215,-0.4
ybbB.txt,5739,364,1,53330,18707,346,265,-1.02,0.999946544,41110.32,0.0742,44.29,-0.3712,89.64,-0.0202,-0.3712
ybbC.txt,1999,122,8169,18150,10961,80,120,-0.74,0.254721285,14152.26,0.1393,28.17,0.0057,96.64,-0.0191,0.0057
ybbM.txt,4108,259,1,37020,16816,230,222,2.16,0.999940533,28164.46,0.0734,27.87,0.7259,132.2,0.0414,0.7259
ybbN.txt,4468,284,1,40720,16072,271,207,-3.46,0.99993778,31790.67,0.0634,51.68,-0.2419,103.87,-0.0641,-0.2419
ybbP.txt,12817,804,3,120000,38182,704,980,1.13,0.999921429,89331.09,0.0858,39.34,0.2551,114.02,0.016,0.2551
ybcC.txt,1449,87,5939,13290,7732.4,69,53,-0.63,0.231933164,10508.98,0.1839,54.69,-0.4253,60.57,-0.0275,-0.4253
ybcH.txt,4662,296,1,43210,15071,252,275,0.34,0.999933647,33056.37,0.1081,41.84,-0.1581,90.07,0.0093,-0.1581
ybcI.txt,2806,173,8077,25530,9761.7,153,213,2.8,0.172582644,19530.21,0.1503,34.92,0.711,113.76,0.0515,0.711
ybcK.txt,8206,508,2,76010,30769,410,466,2.26,0.999935,57526.21,0.0807,41.06,-0.1577,101,0.0298,-0.1577
ybcO.txt,1454,96,4648,13180,5801.9,79,68,1.15,0.198883124,10347.9,0.0312,36.26,-0.1021,87.5,0.0179,-0.1021
ybcQ.txt,1965,127,5970,18360,7226.4,114,130,-0.64,0.173862504,14176.38,0.063,27.49,-0.0268,90.63,-0.018,-0.0268
ybcS.txt,2553,165,7076,23140,8688.9,158,128,2.93,0.18562764,17971.6,0.0788,36.57,-0.1624,89.88,0.0524,-0.1624
ybdF.txt,2000,122,5672,18110,7014.9,104,137,0.77,0.191435373,14050.15,0.0984,52.04,-0.3648,93.44,0.0145,-0.3648
ybdG.txt,6675,415,2,60920,26462,385,360,0.45,0.99992442,46602.08,0.0843,43.67,0.301,118.92,0.0032,0.301
ybdK.txt,5784,372,1,54400,15362,346,363,-1.82,0.999934904,41687.88,0.0887,34.84,-0.2245,83.66,-0.0321,-0.2245
ybdL.txt,6013,386,1,55990,16748,328,398,-1.6,0.999940291,42962.42,0.0959,38.21,-0.0707,92.62,-0.0241,-0.0707
ybdM.txt,3373,209,1,30890,14421,178,199,0.22,0.999930657,23943.09,0.0526,43.81,-0.5919,87.22,0.005,-0.5919
ybdO.txt,4881,300,1,44940,18076,258,271,-0.06,0.999944678,34396.4,0.0733,44.19,-0.083,109.2,0.0009,-0.083
ybdR.txt,6215,412,1,57440,17201,340,475,-1.08,0.999941864,44175.05,0.0801,36.03,-0.0107,91.65,-0.0151,-0.0107
ybeA.txt,2471,155,7055,22460,8623.6,135,149,0.28,0.181896192,17340.9,0.071,47.43,-0.309,92.58,0.0115,-0.309
ybeD.txt,1396,87,4613,12850,5938.5,66,78,-1.57,0.223204513,9827.23,0.069,31.53,-0.1655,98.39,-0.037,-0.1655
ybeL.txt,2607,160,7599,24630,8913.8,143,242,-3.38,0.147501627,18796.99,0.0812,37.69,-0.6038,83.38,-0.0622,-0.6038
ybeR.txt,3766,235,9485,35280,11230,233,257,-2.36,0.155387355,27735.82,0.1617,60.1,-0.5077,65.7,-0.0468,-0.5077
ybeY.txt,2403,155,7203,22440,8921.7,138,107,-7.29,0.192642658,17525.46,0.0645,47.99,-0.311,91.81,-0.1544,-0.311
ybfC.txt,3100,189,1,28430,13404,132,193,0.62,0.999925395,21961.16,0.1217,35.52,-0.2667,87.25,0.0256,-0.2667
ybfD.txt,4045,253,1,37690,16559,199,233,-1.67,0.99993961,28864.66,0.0791,30.71,-0.4051,89.05,-0.033,-0.4051
ybfE.txt,1614,97,7859,14400,10733,64,24,1.33,0.267772291,11279.85,0.0103,66.5,-0.9072,88.56,0.0476,-0.9072
ybfF.txt,3971,254,9509,36710,11151,228,271,-1.34,0.147251368,28436.91,0.0748,36.15,-0.213,97.2,-0.0289,-0.213
ybfM.txt,7192,468,1,68050,21895,424,613,-2.41,0.999954327,52779.66,0.1688,27.54,-0.5115,56.67,-0.0381,-0.5115
ybfP.txt,2546,164,9649,23540,12555,105,154,0.74,0.231461569,18281.76,0.0671,50.49,-0.3445,77.87,0.0226,-0.3445
ybfQ.txt,1343,84,4542,12370,5582.6,70,46,-2.35,0.186400602,9554.84,0.0833,18.88,-0.0821,104.4,-0.0731,-0.0821
ybgA.txt,2846,169,7825,26210,9504,161,151,1.53,0.176662458,20210.92,0.1183,39.73,-0.4893,95.21,0.0329,-0.4893
ybgC.txt,2189,134,6467,20320,7904,117,126,-0.24,0.18180668,15561.83,0.1045,34.47,-0.1231,87.99,-0.001,-0.1231
ybgE.txt,1578,97,5455,14580,6836.9,81,91,0.98,0.20212377,10932.25,0.1443,37.32,1.068,126.7,0.0273,1.068
ybgF.txt,3937,263,1,35810,21513,206,97,0.61,0.999953516,28231.06,0.0722,31.82,-0.4681,76.58,0.0064,-0.4681
ybgJ.txt,3388,218,9132,31140,11043,171,232,-1.14,0.173050801,23946.3,0.0734,56.76,0.0179,102.8,-0.0327,0.0179
ybgK.txt,4820,310,1,44790,14273,277,387,1.12,0.999929938,34385.97,0.0677,43,-0.3468,86.58,0.0106,-0.3468
ybgL.txt,3609,244,9074,33400,10503,215,214,-1.19,0.136056365,25800.07,0.0533,31.2,0.0217,92.58,-0.0201,0.0217
ybgQ.txt,12389,815,3,117200,44340,690,771,-2.43,0.999932341,90126.8,0.0982,33.89,-0.4118,75.64,-0.033,-0.4118
ybhA.txt,4203,272,1,39160,11645,231,259,-2.7,0.999914126,30200.95,0.0772,26,-0.1261,92.94,-0.0448,-0.1261
ybhC.txt,6384,427,1,59160,20071,388,385,-0.54,0.999950177,46081.63,0.0843,38.18,-0.3576,75.15,-0.0097,-0.3576
ybhE.txt,5008,331,1,46400,12585,302,339,-3.38,0.99992054,36307.2,0.0785,40.2,-0.2236,84.41,-0.0577,-0.2236
ybhF.txt,8866,578,2,83560,24256,498,580,-1.86,0.999917546,63131.79,0.0657,32.55,-0.1834,87.94,-0.0263,-0.1834
ybhG.txt,5107,332,1,46890,22974,273,206,-1.13,0.999956473,36415.44,0.0723,31.69,-0.3636,87.89,-0.0156,-0.3636
ybhH.txt,5225,350,1,48090,14588,308,383,-0.93,0.999931451,37059.09,0.0486,31.48,0.074,96.14,-0.0171,0.074
ybhJ.txt,11382,753,2,107000,24599,700,844,-1.91,0.999918696,81503.6,0.0757,33.58,-0.1421,87.07,-0.0241,-0.1421
ybhM.txt,3764,237,1,34740,13800,229,177,0.79,0.999927536,26122.99,0.1181,36.39,0.9278,133,0.0126,0.9278
ybhO.txt,6706,413,1,62850,20732,353,470,0.55,0.999951765,47632.91,0.0969,40.05,-0.3915,90.46,0.0069,-0.3915
ybhP.txt,4018,253,9687,37130,11667,214,327,-0.61,0.169709437,28789.48,0.0909,33.83,-0.2949,86.36,-0.0083,-0.2949
ybhT.txt,774,49,3917,6800,5504.4,37,20,0.07,0.288387472,5300.39,0.0816,28.53,0.9857,141.02,-0.0084,0.9857
ybiC.txt,5393,361,1,49930,16839,320,322,-1.57,0.999940614,38896.71,0.072,39.33,-0.0839,82.55,-0.0271,-0.0839
ybiH.txt,3523,223,1,32320,12705,215,134,-0.87,0.999921291,25016.4,0.0717,42.99,-0.1126,98.65,-0.017,-0.1126
ybiI.txt,1337,88,6183,12060,8250.5,53,35,-0.86,0.250590873,9755.71,0.0341,62.04,-0.8818,66.7,-0.0389,-0.8818
ybiN.txt,4802,308,1,44490,15186,266,320,1.83,0.99993415,34225.51,0.0844,49.05,-0.3825,80.88,0.0269,-0.3825
ybiO.txt,11736,741,4,107600,52265,630,527,1.46,0.999923467,81902.74,0.1026,37.66,0.3928,112.58,0.0143,0.3928
ybiP.txt,8403,527,2,77770,25203,513,566,0.56,0.999920644,59705.46,0.1366,29.52,-0.1167,86.43,0.0081,-0.1167
ybiV.txt,4281,271,1,39750,11934,245,235,-1.3,0.999916206,30412.46,0.0959,33.77,-0.1683,94.65,-0.0176,-0.1683
ybiX.txt,3552,225,9546,32910,11386,211,230,-0.2,0.161601967,25528.45,0.0933,42.36,-0.3609,85.78,-0.0172,-0.3609
ybjC.txt,1534,95,6996,13680,9534.2,57,59,0.83,0.266220553,10520.58,0.0421,58.2,0.4632,130.32,0.0168,0.4632
ybjG.txt,3199,198,9052,29050,10965,194,193,0.72,0.174464204,22398.38,0.1313,31.26,0.7278,125.61,0.011,0.7278
ybjM.txt,2033,125,9297,19010,10956,93,108,2.62,0.151423877,14203.07,0.16,35.06,0.7512,100.8,0.0783,0.7512
ybjO.txt,2669,162,9854,24600,12498,135,99,1.14,0.211553849,18517.81,0.1296,45.9,0.5809,120.37,0.0294,0.5809
ybjP.txt,2638,171,8873,24230,11454,134,137,-0.62,0.225336127,18991.1,0.0585,41.22,-0.4591,84.44,-0.0127,-0.4591
ybjQ.txt,1603,107,5614,14730,7018.3,86,63,-1.15,0.20009119,11436.82,0.0748,17.86,0.0336,88.41,-0.0326,0.0336
ybjR.txt,4375,276,1,39950,16501,224,240,-0.07,0.999939398,31072.05,0.1014,32.94,-0.3391,87.1,0.0005,-0.3391
ybjS.txt,5342,337,1,49670,15039,309,363,1.25,0.999933506,38085.24,0.0861,44.91,-0.2896,83.98,0.0143,-0.2896
ybjT.txt,7624,476,1,71070,21179,401,509,0.98,0.999952783,53706.4,0.0924,47.13,-0.0641,100.86,0.0104,-0.0641
ybjX.txt,5415,330,1,50360,18321,288,340,2.59,0.999945418,38357.14,0.0939,57.77,-0.3452,85.21,0.0372,-0.3452
ycaC.txt,3247,208,8850,29710,10831,206,209,-1.23,0.182900933,23100.02,0.0962,29.48,-0.1269,91.92,-0.0295,-0.1269
ycaK.txt,3181,196,8765,29800,10603,167,157,-2.68,0.173347166,23035.89,0.1276,41.47,-0.3811,84.49,-0.0499,-0.3811
ycaL.txt,3720,254,1,34070,13346,249,237,-0.05,0.999925071,26739.81,0.0472,23.32,-0.2413,80.47,0.0001,-0.2413
ycaN.txt,4813,302,1,45400,17266,226,265,-0.78,0.999942083,34294,0.0993,33.2,-0.1414,90.76,-0.0099,-0.1414
ycaP.txt,3740,230,1,34580,15025,174,236,-0.77,0.999933444,26281.71,0.1043,43.2,0.2357,106.35,-0.0098,0.2357
ycbB.txt,9543,615,2,88070,34315,472,544,0.63,0.999941716,67811.68,0.0764,43.79,-0.2758,86.98,0.0066,-0.2758
ycbC.txt,4105,259,1,37240,14384,226,242,0.9,0.999930478,28665.98,0.0849,41.1,0.044,107.72,0.0105,0.044
ycbF.txt,3699,236,1,33960,14173,168,228,1.46,0.999929443,25852.53,0.072,38.85,-0.0246,102.46,0.0279,-0.0246
ycbG.txt,2523,150,9879,22710,12880,133,90,1.75,0.232996894,17693.15,0.0667,47.36,-0.7793,90.4,0.0398,-0.7793
ycbJ.txt,4821,297,1,44920,15129,269,316,0.26,0.999933902,34487.27,0.101,48.69,-0.303,87.04,-0.0033,-0.303
ycbK.txt,2901,182,9488,26420,12071,142,162,3.08,0.213983928,20354.12,0.0934,34.05,-0.383,86.43,0.0716,-0.383
ycbT.txt,5255,356,1,48920,19688,250,373,-1.12,0.999949208,37850.28,0.0899,41.4,0.0037,84.61,-0.0205,0.0037
ycbU.txt,2656,180,1,24480,13385,104,112,-1.49,0.99992529,18913.33,0.0667,34.08,0.1661,97.61,-0.0292,0.1661
ycbW.txt,2855,180,8491,26610,10376,139,212,-1.21,0.181669237,20588.56,0.1,30.75,-0.1478,84.56,-0.0343,-0.1478
yccE.txt,6669,418,2,64310,32522,282,348,-3.57,0.999938503,48354.81,0.122,36.07,-0.323,88.37,-0.0674,-0.323
yccM.txt,5742,357,1,53710,18772,294,329,3.82,0.999946729,40096.58,0.1148,51.74,0.4605,107.65,0.0555,0.4605
yccR.txt,3437,209,1,31500,12767,171,192,1.75,0.999921673,24146.73,0.0957,44.61,-0.2718,97.08,0.0276,-0.2718
yccT.txt,3497,220,1,31940,16697,150,188,-1.03,0.999940109,24593.83,0.0636,34.84,-0.1564,102.82,-0.0237,-0.1564
